ID	ID1	ID2	POP
4481622841-R02C01_4481622841-R02C01.russian-genome	4481622841-R02C01	4481622841-R02C01.russian-genome	Tuvans
4481622841-R01C02_4481622841-R01C02.russian-genome	4481622841-R01C02	4481622841-R01C02.russian-genome	Tuvans
4481622841-R01C01_4481622841-R01C01.russian-genome	4481622841-R01C01	4481622841-R01C01.russian-genome	Tuvans
4481622860-R01C01_4481622860-R01C01.russian-genome	4481622860-R01C01	4481622860-R01C01.russian-genome	Tuvans
TUV_121.inner-eurasia	TUV	121.inner-eurasia	Tuvans
Tuvinians111_Tuvinians111.lazaridis-2014	Tuvinians111	Tuvinians111.lazaridis-2014	Tuvans
tuva57_tuva57.turkic	tuva57	tuva57.turkic	Tuvans
tuva15_tuva15.saqqaq	tuva15	tuva15.saqqaq	Tuvans
tuva14_tuva14.saqqaq	tuva14	tuva14.saqqaq	Tuvans
tuva13_tuva13.saqqaq	tuva13	tuva13.saqqaq	Tuvans
tuva12_tuva12.saqqaq	tuva12	tuva12.saqqaq	Tuvans
tuva10_tuva10.saqqaq	tuva10	tuva10.saqqaq	Tuvans
tuva1_tuva1.saqqaq	tuva1	tuva1.saqqaq	Tuvans
TUV_150.inner-eurasia	TUV	150.inner-eurasia	Tuvans
Tuvinians51_Tuvinians51.lazaridis-2014	Tuvinians51	Tuvinians51.lazaridis-2014	Tuvans
Tuvinians54_Tuvinians54.lazaridis-2014	Tuvinians54	Tuvinians54.lazaridis-2014	Tuvans
Tuvinians56_Tuvinians56.lazaridis-2014	Tuvinians56	Tuvinians56.lazaridis-2014	Tuvans
tuva89_tuva89.turkic	tuva89	tuva89.turkic	Tuvans
tuva5-1m_tuva5-1m.turkic	tuva5-1m	tuva5-1m.turkic	Tuvans
Tuvinians61_Tuvinians61.lazaridis-2014	Tuvinians61	Tuvinians61.lazaridis-2014	Tuvans
Tuvinians64_Tuvinians64.lazaridis-2014	Tuvinians64	Tuvinians64.lazaridis-2014	Tuvans
Tuvinians66_Tuvinians66.lazaridis-2014	Tuvinians66	Tuvinians66.lazaridis-2014	Tuvans
tuva16_tuva16.saqqaq	tuva16	tuva16.saqqaq	Tuvans
tuva2_tuva2.saqqaq	tuva2	tuva2.saqqaq	Tuvans
tuva11_tuva11.saqqaq	tuva11	tuva11.saqqaq	Tuvans
tuva4_tuva4.saqqaq	tuva4	tuva4.saqqaq	Tuvans
TUV_199.inner-eurasia	TUV	199.inner-eurasia	Tuvans
TUV_004.inner-eurasia	TUV	004.inner-eurasia	Tuvans
TUV_008.inner-eurasia	TUV	008.inner-eurasia	Tuvans
tuva3_tuva3.saqqaq	tuva3	tuva3.saqqaq	Tuvans
TUV_044.inner-eurasia	TUV	044.inner-eurasia	Tuvans
TUV_059.inner-eurasia	TUV	059.inner-eurasia	Tuvans
TUV_062.inner-eurasia	TUV	062.inner-eurasia	Tuvans
TUV_071.inner-eurasia	TUV	071.inner-eurasia	Tuvans
TUV_024.inner-eurasia	TUV	024.inner-eurasia	Tuvans
TUV_349.inner-eurasia	TUV	349.inner-eurasia	Tuvans
TUV_392.inner-eurasia	TUV	392.inner-eurasia	Tuvans
tuva9_tuva9.saqqaq	tuva9	tuva9.saqqaq	Tuvans
tuva8_tuva8.saqqaq	tuva8	tuva8.saqqaq	Tuvans
tuva7_tuva7.saqqaq	tuva7	tuva7.saqqaq	Tuvans
tuva6_tuva6.saqqaq	tuva6	tuva6.saqqaq	Tuvans
tuva5_tuva5.saqqaq	tuva5	tuva5.saqqaq	Tuvans
TUV_096.inner-eurasia	TUV	096.inner-eurasia	Tuvans
NA12812_NA12812.1kg	NA12812	NA12812.1kg	US_European
NA12760_NA12760.1kg	NA12760	NA12760.1kg	US_European
NA12777_NA12777.1kg	NA12777	NA12777.1kg	US_European
NA12776_NA12776.1kg	NA12776	NA12776.1kg	US_European
NA12775_NA12775.1kg	NA12775	NA12775.1kg	US_European
NA12763_NA12763.1kg	NA12763	NA12763.1kg	US_European
NA06986_NA06986.1kg	NA06986	NA06986.1kg	US_European
NA06984_NA06984.1kg	NA06984	NA06984.1kg	US_European
NA06985_NA06985.1kg	NA06985	NA06985.1kg	US_European
NA06989_NA06989.1kg	NA06989	NA06989.1kg	US_European
NA06994_NA06994.1kg	NA06994	NA06994.1kg	US_European
NA12813_NA12813.1kg	NA12813	NA12813.1kg	US_European
NA12762_NA12762.1kg	NA12762	NA12762.1kg	US_European
NA12814_NA12814.1kg	NA12814	NA12814.1kg	US_European
NA12751_NA12751.1kg	NA12751	NA12751.1kg	US_European
NA12827_NA12827.1kg	NA12827	NA12827.1kg	US_European
NA12828_NA12828.1kg	NA12828	NA12828.1kg	US_European
NA12829_NA12829.1kg	NA12829	NA12829.1kg	US_European
NA12830_NA12830.1kg	NA12830	NA12830.1kg	US_European
NA12842_NA12842.1kg	NA12842	NA12842.1kg	US_European
NA12843_NA12843.1kg	NA12843	NA12843.1kg	US_European
NA12872_NA12872.1kg	NA12872	NA12872.1kg	US_European
NA12873_NA12873.1kg	NA12873	NA12873.1kg	US_European
NA12874_NA12874.1kg	NA12874	NA12874.1kg	US_European
NA12878_NA12878.1kg	NA12878	NA12878.1kg	US_European
NA12889_NA12889.1kg	NA12889	NA12889.1kg	US_European
NA12890_NA12890.1kg	NA12890	NA12890.1kg	US_European
NA07000_NA07000.1kg	NA07000	NA07000.1kg	US_European
NA12815_NA12815.1kg	NA12815	NA12815.1kg	US_European
NA07037_NA07037.1kg	NA07037	NA07037.1kg	US_European
NA12778_NA12778.1kg	NA12778	NA12778.1kg	US_European
NA07051_NA07051.1kg	NA07051	NA07051.1kg	US_European
NA12249_NA12249.1kg	NA12249	NA12249.1kg	US_European
NA12234_NA12234.1kg	NA12234	NA12234.1kg	US_European
NA12156_NA12156.1kg	NA12156	NA12156.1kg	US_European
NA12155_NA12155.1kg	NA12155	NA12155.1kg	US_European
NA12154_NA12154.1kg	NA12154	NA12154.1kg	US_European
NA12144_NA12144.1kg	NA12144	NA12144.1kg	US_European
NA07048_NA07048.1kg	NA07048	NA07048.1kg	US_European
NA12058_NA12058.1kg	NA12058	NA12058.1kg	US_European
NA12046_NA12046.1kg	NA12046	NA12046.1kg	US_European
NA12272_NA12272.1kg	NA12272	NA12272.1kg	US_European
NA12045_NA12045.1kg	NA12045	NA12045.1kg	US_European
NA12043_NA12043.1kg	NA12043	NA12043.1kg	US_European
NA12006_NA12006.1kg	NA12006	NA12006.1kg	US_European
NA12005_NA12005.1kg	NA12005	NA12005.1kg	US_European
NA12004_NA12004.1kg	NA12004	NA12004.1kg	US_European
NA12003_NA12003.1kg	NA12003	NA12003.1kg	US_European
NA11995_NA11995.1kg	NA11995	NA11995.1kg	US_European
NA11994_NA11994.1kg	NA11994	NA11994.1kg	US_European
NA11992_NA11992.1kg	NA11992	NA11992.1kg	US_European
NA11933_NA11933.1kg	NA11933	NA11933.1kg	US_European
NA12044_NA12044.1kg	NA12044	NA12044.1kg	US_European
NA12273_NA12273.1kg	NA12273	NA12273.1kg	US_European
NA12275_NA12275.1kg	NA12275	NA12275.1kg	US_European
NA12282_NA12282.1kg	NA12282	NA12282.1kg	US_European
NA12750_NA12750.1kg	NA12750	NA12750.1kg	US_European
NA12749_NA12749.1kg	NA12749	NA12749.1kg	US_European
NA12748_NA12748.1kg	NA12748	NA12748.1kg	US_European
NA12718_NA12718.1kg	NA12718	NA12718.1kg	US_European
NA12717_NA12717.1kg	NA12717	NA12717.1kg	US_European
NA12716_NA12716.1kg	NA12716	NA12716.1kg	US_European
NA12546_NA12546.1kg	NA12546	NA12546.1kg	US_European
NA12489_NA12489.1kg	NA12489	NA12489.1kg	US_European
NA12414_NA12414.1kg	NA12414	NA12414.1kg	US_European
NA12413_NA12413.1kg	NA12413	NA12413.1kg	US_European
NA12761_NA12761.1kg	NA12761	NA12761.1kg	US_European
NA12399_NA12399.1kg	NA12399	NA12399.1kg	US_European
NA12383_NA12383.1kg	NA12383	NA12383.1kg	US_European
NA12348_NA12348.1kg	NA12348	NA12348.1kg	US_European
NA12347_NA12347.1kg	NA12347	NA12347.1kg	US_European
NA12342_NA12342.1kg	NA12342	NA12342.1kg	US_European
NA12341_NA12341.1kg	NA12341	NA12341.1kg	US_European
NA12340_NA12340.1kg	NA12340	NA12340.1kg	US_European
NA12287_NA12287.1kg	NA12287	NA12287.1kg	US_European
NA12286_NA12286.1kg	NA12286	NA12286.1kg	US_European
NA12283_NA12283.1kg	NA12283	NA12283.1kg	US_European
NA11932_NA11932.1kg	NA11932	NA11932.1kg	US_European
NA11931_NA11931.1kg	NA11931	NA11931.1kg	US_European
NA12400_NA12400.1kg	NA12400	NA12400.1kg	US_European
NA11920_NA11920.1kg	NA11920	NA11920.1kg	US_European
NA11843_NA11843.1kg	NA11843	NA11843.1kg	US_European
NA11840_NA11840.1kg	NA11840	NA11840.1kg	US_European
NA11832_NA11832.1kg	NA11832	NA11832.1kg	US_European
NA11881_NA11881.1kg	NA11881	NA11881.1kg	US_European
NA11892_NA11892.1kg	NA11892	NA11892.1kg	US_European
NA11894_NA11894.1kg	NA11894	NA11894.1kg	US_European
NA11831_NA11831.1kg	NA11831	NA11831.1kg	US_European
NA11830_NA11830.1kg	NA11830	NA11830.1kg	US_European
NA11893_NA11893.1kg	NA11893	NA11893.1kg	US_European
NA11829_NA11829.1kg	NA11829	NA11829.1kg	US_European
NA10851_NA10851.1kg	NA10851	NA10851.1kg	US_European
NA10847_NA10847.1kg	NA10847	NA10847.1kg	US_European
NA07357_NA07357.1kg	NA07357	NA07357.1kg	US_European
NA11919_NA11919.1kg	NA11919	NA11919.1kg	US_European
NA11918_NA11918.1kg	NA11918	NA11918.1kg	US_European
NA07347_NA07347.1kg	NA07347	NA07347.1kg	US_European
NA11930_NA11930.1kg	NA11930	NA11930.1kg	US_European
NA07056_NA07056.1kg	NA07056	NA07056.1kg	US_European
4459273153-R02C01_4459273153-R02C01.russian-genome	4459273153-R02C01	4459273153-R02C01.russian-genome	Udmurts
4459273153-R02C02_4459273153-R02C02.russian-genome	4459273153-R02C02	4459273153-R02C02.russian-genome	Udmurts
4459273154-R02C02_4459273154-R02C02.russian-genome	4459273154-R02C02	4459273154-R02C02.russian-genome	Udmurts
4459273154-R02C01_4459273154-R02C01.russian-genome	4459273154-R02C01	4459273154-R02C01.russian-genome	Udmurts
4459273156-R02C01_4459273156-R02C01.russian-genome	4459273156-R02C01	4459273156-R02C01.russian-genome	Udmurts
4459273169-R01C01_4459273169-R01C01.russian-genome	4459273169-R01C01	4459273169-R01C01.russian-genome	Udmurts
4459273153-R01C01_4459273153-R01C01.russian-genome	4459273153-R01C01	4459273153-R01C01.russian-genome	Udmurts
4459273154-R01C02_4459273154-R01C02.russian-genome	4459273154-R01C02	4459273154-R01C02.russian-genome	Udmurts
4459273152-R02C02_4459273152-R02C02.russian-genome	4459273152-R02C02	4459273152-R02C02.russian-genome	Udmurts
UDM_229.inner-eurasia	UDM	229.inner-eurasia	Udmurts
UDM_318.inner-eurasia	UDM	318.inner-eurasia	Udmurts
UDM_256.inner-eurasia	UDM	256.inner-eurasia	Udmurts
UDM_255.inner-eurasia	UDM	255.inner-eurasia	Udmurts
UDM_254.inner-eurasia	UDM	254.inner-eurasia	Udmurts
4459273169-R01C02_4459273169-R01C02.russian-genome	4459273169-R01C02	4459273169-R01C02.russian-genome	Udmurts
UDM_138.inner-eurasia	UDM	138.inner-eurasia	Udmurts
UDM_034.inner-eurasia	UDM	034.inner-eurasia	Udmurts
UDM_033.inner-eurasia	UDM	033.inner-eurasia	Udmurts
UDM_004.inner-eurasia	UDM	004.inner-eurasia	Udmurts
4459273152-R02C01_4459273152-R02C01.russian-genome	4459273152-R02C01	4459273152-R02C01.russian-genome	Udmurts
4459273152-R01C02_4459273152-R01C02.russian-genome	4459273152-R01C02	4459273152-R01C02.russian-genome	Udmurts
4459273152-R01C01_4459273152-R01C01.russian-genome	4459273152-R01C01	4459273152-R01C01.russian-genome	Udmurts
4459273139-R02C01_4459273139-R02C01.russian-genome	4459273139-R02C01	4459273139-R02C01.russian-genome	Udmurts
4459273139-R01C02_4459273139-R01C02.russian-genome	4459273139-R01C02	4459273139-R01C02.russian-genome	Udmurts
UDM_335.inner-eurasia	UDM	335.inner-eurasia	Udmurts
4459273169-R02C01_4459273169-R02C01.russian-genome	4459273169-R02C01	4459273169-R02C01.russian-genome	Udmurts
udmurd11_udmurd11.turkic	udmurd11	udmurd11.turkic	Udmurts
udmurd13_udmurd13.turkic	udmurd13	udmurd13.turkic	Udmurts
4459273520-R01C02_4459273520-R01C02.russian-genome	4459273520-R01C02	4459273520-R01C02.russian-genome	Udmurts
4459273520-R02C01_4459273520-R02C01.russian-genome	4459273520-R02C01	4459273520-R02C01.russian-genome	Udmurts
4459273519-R02C01_4459273519-R02C01.russian-genome	4459273519-R02C01	4459273519-R02C01.russian-genome	Udmurts
4459273519-R01C02_4459273519-R01C02.russian-genome	4459273519-R01C02	4459273519-R01C02.russian-genome	Udmurts
4459273519-R01C01_4459273519-R01C01.russian-genome	4459273519-R01C01	4459273519-R01C01.russian-genome	Udmurts
udmurd1_udmurd1.turkic	udmurd1	udmurd1.turkic	Udmurts
udmurd10_udmurd10.turkic	udmurd10	udmurd10.turkic	Udmurts
udmurd12_udmurd12.turkic	udmurd12	udmurd12.turkic	Udmurts
4459273169-R02C02_4459273169-R02C02.russian-genome	4459273169-R02C02	4459273169-R02C02.russian-genome	Udmurts
udmurd14_udmurd14.turkic	udmurd14	udmurd14.turkic	Udmurts
udmurd15_udmurd15.turkic	udmurd15	udmurd15.turkic	Udmurts
udmurd16_udmurd16.turkic	udmurd16	udmurd16.turkic	Udmurts
4459273520-R01C01_4459273520-R01C01.russian-genome	4459273520-R01C01	4459273520-R01C01.russian-genome	Udmurts
udmurd2_udmurd2.turkic	udmurd2	udmurd2.turkic	Udmurts
udmurd4_udmurd4.turkic	udmurd4	udmurd4.turkic	Udmurts
udmurd5_udmurd5.turkic	udmurd5	udmurd5.turkic	Udmurts
udmurd6_udmurd6.turkic	udmurd6	udmurd6.turkic	Udmurts
udmurd7_udmurd7.turkic	udmurd7	udmurd7.turkic	Udmurts
udmurd8_udmurd8.turkic	udmurd8	udmurd8.turkic	Udmurts
udmurd9_udmurd9.turkic	udmurd9	udmurd9.turkic	Udmurts
UDM_287.inner-eurasia	UDM	287.inner-eurasia	Udmurts
UDM_309.inner-eurasia	UDM	309.inner-eurasia	Udmurts
UDM_349.inner-eurasia	UDM	349.inner-eurasia	Udmurts
UDM_357.inner-eurasia	UDM	357.inner-eurasia	Udmurts
UDM_362.inner-eurasia	UDM	362.inner-eurasia	Udmurts
UDM_366.inner-eurasia	UDM	366.inner-eurasia	Udmurts
4459273520-R02C02_4459273520-R02C02.russian-genome	4459273520-R02C02	4459273520-R02C02.russian-genome	Udmurts
udmurd3_udmurd3.turkic	udmurd3	udmurd3.turkic	Udmurts
4459273519-R02C02_4459273519-R02C02.russian-genome	4459273519-R02C02	4459273519-R02C02.russian-genome	Udmurts
UkrLv240_UkrLv240.lazaridis-2014	UkrLv240	UkrLv240.lazaridis-2014	Ukrainians
UkrBel620_UkrBel620.lazaridis-2014	UkrBel620	UkrBel620.lazaridis-2014	Ukrainians
UkrLv228_UkrLv228.lazaridis-2014	UkrLv228	UkrLv228.lazaridis-2014	Ukrainians
UkrBel736_UkrBel736.lazaridis-2014	UkrBel736	UkrBel736.lazaridis-2014	Ukrainians
UkrBel733_UkrBel733.lazaridis-2014	UkrBel733	UkrBel733.lazaridis-2014	Ukrainians
UkrBel622_UkrBel622.lazaridis-2014	UkrBel622	UkrBel622.lazaridis-2014	Ukrainians
UkrBel618_UkrBel618.lazaridis-2014	UkrBel618	UkrBel618.lazaridis-2014	Ukrainians
UkrLv237_UkrLv237.lazaridis-2014	UkrLv237	UkrLv237.lazaridis-2014	Ukrainians
UkrBel614_UkrBel614.lazaridis-2014	UkrBel614	UkrBel614.lazaridis-2014	Ukrainians
4461875597-R02C01_4461875597-R02C01.russian-genome	4461875597-R02C01	4461875597-R02C01.russian-genome	Ukrainians
UKR_1291.inner-eurasia	UKR	1291.inner-eurasia	Ukrainians
4461875590-R02C01_4461875590-R02C01.russian-genome	4461875590-R02C01	4461875590-R02C01.russian-genome	Ukrainians
4461875590-R01C02_4461875590-R01C02.russian-genome	4461875590-R01C02	4461875590-R01C02.russian-genome	Ukrainians
4461875590-R01C01_4461875590-R01C01.russian-genome	4461875590-R01C01	4461875590-R01C01.russian-genome	Ukrainians
4461875589-R02C02_4461875589-R02C02.russian-genome	4461875589-R02C02	4461875589-R02C02.russian-genome	Ukrainians
4461875589-R02C01_4461875589-R02C01.russian-genome	4461875589-R02C01	4461875589-R02C01.russian-genome	Ukrainians
4461875589-R01C02_4461875589-R01C02.russian-genome	4461875589-R01C02	4461875589-R01C02.russian-genome	Ukrainians
4461875588-R02C02_4461875588-R02C02.russian-genome	4461875588-R02C02	4461875588-R02C02.russian-genome	Ukrainians
4461875588-R02C01_4461875588-R02C01.russian-genome	4461875588-R02C01	4461875588-R02C01.russian-genome	Ukrainians
4461875590-R02C02_4461875590-R02C02.russian-genome	4461875590-R02C02	4461875590-R02C02.russian-genome	Ukrainians
4461875588-R01C02_4461875588-R01C02.russian-genome	4461875588-R01C02	4461875588-R01C02.russian-genome	Ukrainians
4461875835-R01C01_4461875835-R01C01.russian-genome	4461875835-R01C01	4461875835-R01C01.russian-genome	Ukrainians
4461875835-R01C02_4461875835-R01C02.russian-genome	4461875835-R01C02	4461875835-R01C02.russian-genome	Ukrainians
4461875835-R02C01_4461875835-R02C01.russian-genome	4461875835-R02C01	4461875835-R02C01.russian-genome	Ukrainians
4461875835-R02C02_4461875835-R02C02.russian-genome	4461875835-R02C02	4461875835-R02C02.russian-genome	Ukrainians
4461875836-R01C01_4461875836-R01C01.russian-genome	4461875836-R01C01	4461875836-R01C01.russian-genome	Ukrainians
4461875836-R01C02_4461875836-R01C02.russian-genome	4461875836-R01C02	4461875836-R01C02.russian-genome	Ukrainians
4461875836-R02C01_4461875836-R02C01.russian-genome	4461875836-R02C01	4461875836-R02C01.russian-genome	Ukrainians
UKR_1283.inner-eurasia	UKR	1283.inner-eurasia	Ukrainians
4461875597-R02C02_4461875597-R02C02.russian-genome	4461875597-R02C02	4461875597-R02C02.russian-genome	Ukrainians
4461875592-R01C01_4461875592-R01C01.russian-genome	4461875592-R01C01	4461875592-R01C01.russian-genome	Ukrainians
4461875586-R01C02_4461875586-R01C02.russian-genome	4461875586-R01C02	4461875586-R01C02.russian-genome	Ukrainians
4461875592-R02C01_4461875592-R02C01.russian-genome	4461875592-R02C01	4461875592-R02C01.russian-genome	Ukrainians
4461875592-R01C02_4461875592-R01C02.russian-genome	4461875592-R01C02	4461875592-R01C02.russian-genome	Ukrainians
UKR_1292.inner-eurasia	UKR	1292.inner-eurasia	Ukrainians
UKR_1377.inner-eurasia	UKR	1377.inner-eurasia	Ukrainians
UKR_1399.inner-eurasia	UKR	1399.inner-eurasia	Ukrainians
UKR_1903.inner-eurasia	UKR	1903.inner-eurasia	Ukrainians
UKR_1909.inner-eurasia	UKR	1909.inner-eurasia	Ukrainians
UKR_1951.inner-eurasia	UKR	1951.inner-eurasia	Ukrainians
UKR_1978.inner-eurasia	UKR	1978.inner-eurasia	Ukrainians
UKR_1992.inner-eurasia	UKR	1992.inner-eurasia	Ukrainians
UKR_1913.inner-eurasia	UKR	1913.inner-eurasia	Ukrainians
4461875595-R01C01_4461875595-R01C01.russian-genome	4461875595-R01C01	4461875595-R01C01.russian-genome	Ukrainians
4461875597-R01C02_4461875597-R01C02.russian-genome	4461875597-R01C02	4461875597-R01C02.russian-genome	Ukrainians
4461875597-R01C01_4461875597-R01C01.russian-genome	4461875597-R01C01	4461875597-R01C01.russian-genome	Ukrainians
4461875595-R02C02_4461875595-R02C02.russian-genome	4461875595-R02C02	4461875595-R02C02.russian-genome	Ukrainians
4461875595-R02C01_4461875595-R02C01.russian-genome	4461875595-R02C01	4461875595-R02C01.russian-genome	Ukrainians
4461875595-R01C02_4461875595-R01C02.russian-genome	4461875595-R01C02	4461875595-R01C02.russian-genome	Ukrainians
UKR_2021.inner-eurasia	UKR	2021.inner-eurasia	Ukrainians
4461875592-R02C02_4461875592-R02C02.russian-genome	4461875592-R02C02	4461875592-R02C02.russian-genome	Ukrainians
4459273508-R02C01_4459273508-R02C01.russian-genome	4459273508-R02C01	4459273508-R02C01.russian-genome	Uzbeks
4459273508-R01C02_4459273508-R01C02.russian-genome	4459273508-R01C02	4459273508-R01C02.russian-genome	Uzbeks
4459273508-R01C01_4459273508-R01C01.russian-genome	4459273508-R01C01	4459273508-R01C01.russian-genome	Uzbeks
4459273507-R02C02_4459273507-R02C02.russian-genome	4459273507-R02C02	4459273507-R02C02.russian-genome	Uzbeks
4459273507-R02C01_4459273507-R02C01.russian-genome	4459273507-R02C01	4459273507-R02C01.russian-genome	Uzbeks
4459273506-R02C02_4459273506-R02C02.russian-genome	4459273506-R02C02	4459273506-R02C02.russian-genome	Uzbeks
4459273507-R01C01_4459273507-R01C01.russian-genome	4459273507-R01C01	4459273507-R01C01.russian-genome	Uzbeks
4459273508-R02C02_4459273508-R02C02.russian-genome	4459273508-R02C02	4459273508-R02C02.russian-genome	Uzbeks
4459273506-R01C02_4459273506-R01C02.russian-genome	4459273506-R01C02	4459273506-R01C02.russian-genome	Uzbeks
4459273506-R02C01_4459273506-R02C01.russian-genome	4459273506-R02C01	4459273506-R02C01.russian-genome	Uzbeks
4459273507-R01C02_4459273507-R01C02.russian-genome	4459273507-R01C02	4459273507-R01C02.russian-genome	Uzbeks
4459273513-R01C01_4459273513-R01C01.russian-genome	4459273513-R01C01	4459273513-R01C01.russian-genome	Uzbeks
4459273518-R01C02_4459273518-R01C02.russian-genome	4459273518-R01C02	4459273518-R01C02.russian-genome	Uzbeks
4459273513-R02C01_4459273513-R02C01.russian-genome	4459273513-R02C01	4459273513-R02C01.russian-genome	Uzbeks
4459273513-R02C02_4459273513-R02C02.russian-genome	4459273513-R02C02	4459273513-R02C02.russian-genome	Uzbeks
4459273514-R01C01_4459273514-R01C01.russian-genome	4459273514-R01C01	4459273514-R01C01.russian-genome	Uzbeks
4459273514-R01C02_4459273514-R01C02.russian-genome	4459273514-R01C02	4459273514-R01C02.russian-genome	Uzbeks
4459273514-R02C01_4459273514-R02C01.russian-genome	4459273514-R02C01	4459273514-R02C01.russian-genome	Uzbeks
4459273514-R02C02_4459273514-R02C02.russian-genome	4459273514-R02C02	4459273514-R02C02.russian-genome	Uzbeks
4459273518-R01C01_4459273518-R01C01.russian-genome	4459273518-R01C01	4459273518-R01C01.russian-genome	Uzbeks
4459273518-R02C01_4459273518-R02C01.russian-genome	4459273518-R02C01	4459273518-R02C01.russian-genome	Uzbeks
4459273518-R02C02_4459273518-R02C02.russian-genome	4459273518-R02C02	4459273518-R02C02.russian-genome	Uzbeks
4459273506-R01C01_4459273506-R01C01.russian-genome	4459273506-R01C01	4459273506-R01C01.russian-genome	Uzbeks
usb24_usb24.lazaridis-2014	usb24	usb24.lazaridis-2014	Uzbeks
usb2_usb2.lazaridis-2014	usb2	usb2.lazaridis-2014	Uzbeks
4459273513-R01C02_4459273513-R01C02.russian-genome	4459273513-R01C02	4459273513-R01C02.russian-genome	Uzbeks
4459273495-R02C02_4459273495-R02C02.russian-genome	4459273495-R02C02	4459273495-R02C02.russian-genome	Uzbeks
4459273479-R01C01_4459273479-R01C01.russian-genome	4459273479-R01C01	4459273479-R01C01.russian-genome	Uzbeks
4459273495-R01C02_4459273495-R01C02.russian-genome	4459273495-R01C02	4459273495-R01C02.russian-genome	Uzbeks
uzbek55_uzbek55.malta	uzbek55	uzbek55.malta	Uzbeks
usb25_usb25.lazaridis-2014	usb25	usb25.lazaridis-2014	Uzbeks
usb8_usb8.lazaridis-2014	usb8	usb8.lazaridis-2014	Uzbeks
usb78_usb78.lazaridis-2014	usb78	usb78.lazaridis-2014	Uzbeks
usb72_usb72.lazaridis-2014	usb72	usb72.lazaridis-2014	Uzbeks
usb64_usb64.lazaridis-2014	usb64	usb64.lazaridis-2014	Uzbeks
usb6_usb6.lazaridis-2014	usb6	usb6.lazaridis-2014	Uzbeks
usb40_usb40.lazaridis-2014	usb40	usb40.lazaridis-2014	Uzbeks
UZB_308.inner-eurasia	UZB	308.inner-eurasia	Uzbeks
UZB_307.inner-eurasia	UZB	307.inner-eurasia	Uzbeks
UZB_306.inner-eurasia	UZB	306.inner-eurasia	Uzbeks
UZB_305.inner-eurasia	UZB	305.inner-eurasia	Uzbeks
UZB_304.inner-eurasia	UZB	304.inner-eurasia	Uzbeks
UZB_303.inner-eurasia	UZB	303.inner-eurasia	Uzbeks
UZB_302.inner-eurasia	UZB	302.inner-eurasia	Uzbeks
UZB_301.inner-eurasia	UZB	301.inner-eurasia	Uzbeks
UZB_246.inner-eurasia	UZB	246.inner-eurasia	Uzbeks
UZB_244.inner-eurasia	UZB	244.inner-eurasia	Uzbeks
UZB_238.inner-eurasia	UZB	238.inner-eurasia	Uzbeks
UZB_237.inner-eurasia	UZB	237.inner-eurasia	Uzbeks
UZB_236.inner-eurasia	UZB	236.inner-eurasia	Uzbeks
UZB_235.inner-eurasia	UZB	235.inner-eurasia	Uzbeks
UZB_234.inner-eurasia	UZB	234.inner-eurasia	Uzbeks
UZB_232.inner-eurasia	UZB	232.inner-eurasia	Uzbeks
UZB_229.inner-eurasia	UZB	229.inner-eurasia	Uzbeks
uzbek80_uzbek80.malta	uzbek80	uzbek80.malta	Uzbeks
4459273495-R02C01_4459273495-R02C01.russian-genome	4459273495-R02C01	4459273495-R02C01.russian-genome	Uzbeks
uzbek88_uzbek88.malta	uzbek88	uzbek88.malta	Uzbeks
usb1_usb1.jew	usb1	usb1.jew	Uzbeks
4459273495-R01C01_4459273495-R01C01.russian-genome	4459273495-R01C01	4459273495-R01C01.russian-genome	Uzbeks
4459273479-R02C02_4459273479-R02C02.russian-genome	4459273479-R02C02	4459273479-R02C02.russian-genome	Uzbeks
