ID1	ID	PC1	PC2	POP
hungary3	hungary3.jew	0.0098725	0.00499485	Hungarians
hungary3	hungary3.lazaridis-2014	0.00991116	0.00509115	Hungarians
hungary4	hungary4.jew	0.0102443	0.00441063	Hungarians
hungary5	hungary5.jew	0.0105337	0.00493434	Hungarians
hungary6	hungary6.jew	0.00993683	0.00505959	Hungarians
hungary6	hungary6.lazaridis-2014	0.00993274	0.00507502	Hungarians
hungary7	hungary7.jew	0.0099092	0.00417796	Hungarians
hungary7	hungary7.lazaridis-2014	0.00985539	0.00414176	Hungarians
hungary8	hungary8.jew	0.0100412	0.00504906	Hungarians
hungary9	hungary9.jew	0.00931765	0.00480694	Hungarians
Indian-Jew-1	Indian-Jew-1.jew	-0.0015016	-0.00522506	Jews
Indian-Jew-2	Indian-Jew-2.jew	-0.00128568	-0.00446758	Jews
Indian-Jew-3	Indian-Jew-3.jew	-0.0015104	-0.0054079	Jews
Indian-Jew-4	Indian-Jew-4.jew	-0.00164059	-0.00457531	Jews
Indian-Jew-5	Indian-Jew-5.jew	0.00105649	-0.00122046	Jews
Indian-Jew-6	Indian-Jew-6.jew	0.00086052	-0.00158219	Jews
Indian-Jew-7	Indian-Jew-7.jew	0.000371535	-0.00177124	Jews
Indian-Jew-8	Indian-Jew-8.jew	0.00060485	-0.00114231	Jews
ING	1154.inner-eurasia	0.00746522	0.00354636	Ingush
ING	1167.inner-eurasia	0.00760814	0.00388658	Ingush
ING	1168.inner-eurasia	0.00727002	0.00331717	Ingush
ING	1169.inner-eurasia	0.00710345	0.00252668	Ingush
ING	1176.inner-eurasia	0.00783441	0.00368636	Ingush
ING	1177.inner-eurasia	0.00756538	0.00360499	Ingush
ING	1178.inner-eurasia	0.00686722	0.00229625	Ingush
ING	1179.inner-eurasia	0.00695664	0.00273978	Ingush
ING	1206.inner-eurasia	0.00712668	0.00240155	Ingush
ING	1330.inner-eurasia	0.00732073	0.00307241	Ingush
iran-jew1	iran-jew1.jew	0.00691231	0.00606028	Jews
iran-jew2	iran-jew2.jew	0.00660222	0.00695556	Jews
iran-jew3	iran-jew3.jew	0.0066063	0.00679223	Jews
iran-jew4	iran-jew4.jew	0.0066352	0.00717513	Jews
IranianJew1132	IranianJew1132.lazaridis-2014	0.00718727	0.00681671	Jews
IranianJew1143	IranianJew1143.lazaridis-2014	0.00787758	0.00704318	Jews
IranianJew1159	IranianJew1159.lazaridis-2014	0.00733596	0.00652361	Jews
IranianJew1409	IranianJew1409.lazaridis-2014	0.00730126	0.00665647	Jews
IranianJew1513	IranianJew1513.lazaridis-2014	0.00703746	0.00669526	Jews
IranianJew1556	IranianJew1556.lazaridis-2014	0.00720114	0.0071694	Jews
IranianJew1557	IranianJew1557.lazaridis-2014	0.00732755	0.00600686	Jews
IranianJew1832	IranianJew1832.lazaridis-2014	0.00741623	0.00735599	Jews
IranianJew1845	IranianJew1845.lazaridis-2014	0.0069404	0.00647242	Jews
IranJew1409	IranJew1409.khazar	0.00735697	0.00649282	Jews
IranJew1419	IranJew1419.khazar	0.0062288	0.00592667	Jews
IranJew1425	IranJew1425.khazar	0.00665381	0.00645249	Jews
IranJew1557	IranJew1557.khazar	0.00729694	0.0061906	Jews
IranJew4485	IranJew4485.khazar	0.00723498	0.00687804	Jews
IranJew4685	IranJew4685.khazar	0.00706865	0.00660263	Jews
iraq-jew1	iraq-jew1.jew	0.00749196	0.00799602	Jews
iraq-jew10	iraq-jew10.jew	0.00659171	0.00661529	Jews
iraq-jew11	iraq-jew11.jew	0.00723682	0.0075164	Jews
iraq-jew2	iraq-jew2.jew	0.00689032	0.00724501	Jews
iraq-jew3	iraq-jew3.jew	0.00671692	0.00723048	Jews
iraq-jew4	iraq-jew4.jew	0.00688268	0.00767101	Jews
iraq-jew5	iraq-jew5.jew	0.00751828	0.00721262	Jews
iraq-jew6	iraq-jew6.jew	0.0070122	0.00781895	Jews
iraq-jew7	iraq-jew7.jew	0.00696671	0.00752136	Jews
iraq-jew8	iraq-jew8.jew	0.00798975	0.00805212	Jews
iraq-jew9	iraq-jew9.jew	0.00723858	0.00713583	Jews
IraqiJew1417	IraqiJew1417.lazaridis-2014	0.00758149	0.00769556	Jews
IraqiJew1430	IraqiJew1430.lazaridis-2014	0.00718105	0.00716958	Jews
IraqiJew1771	IraqiJew1771.lazaridis-2014	0.00716114	0.00703056	Jews
IraqiJew4061	IraqiJew4061.lazaridis-2014	0.00751869	0.00780504	Jews
IraqiJew4241	IraqiJew4241.lazaridis-2014	0.0068607	0.00774927	Jews
IraqiJew4291	IraqiJew4291.lazaridis-2014	0.00772822	0.0077439	Jews
Istanbul15781	Istanbul15781.lazaridis-2014	0.00743974	0.00429983	Turks
Istanbul17778	Istanbul17778.lazaridis-2014	0.005609	0.00167765	Turks
Istanbul19185	Istanbul19185.lazaridis-2014	0.00613233	0.00228701	Turks
Istanbul19708	Istanbul19708.lazaridis-2014	0.00519761	0.00148164	Turks
Istanbul19810	Istanbul19810.lazaridis-2014	0.0069349	0.00362222	Turks
Istanbul20010	Istanbul20010.lazaridis-2014	0.00626978	0.00324228	Turks
Istanbul20040	Istanbul20040.lazaridis-2014	0.00671558	0.0049331	Turks
Istanbul25081	Istanbul25081.lazaridis-2014	0.0067036	0.00291163	Turks
Istanbul25095	Istanbul25095.lazaridis-2014	0.00803169	0.00250229	Turks
Istanbul25098	Istanbul25098.lazaridis-2014	0.00934348	0.005248	Turks
ItalyAbruzzo13	ItalyAbruzzo13.khazar	0.0094973	0.00707287	Italians
ItalyAbruzzo14	ItalyAbruzzo14.khazar	0.00940222	0.00716686	Italians
ItalyAbruzzo15	ItalyAbruzzo15.khazar	0.00886654	0.00697702	Italians
ItalyAbruzzo16	ItalyAbruzzo16.khazar	0.00934715	0.00659705	Italians
ItalyAbruzzo17	ItalyAbruzzo17.khazar	0.00911078	0.00649146	Italians
ItalyAbruzzo19	ItalyAbruzzo19.khazar	0.00915475	0.00752337	Italians
ItalyAbruzzo20	ItalyAbruzzo20.khazar	0.00882026	0.00710331	Italians
ItalyAbruzzo21	ItalyAbruzzo21.khazar	0.00921683	0.00753113	Italians
ItalyAbruzzo22	ItalyAbruzzo22.khazar	0.00877019	0.00668957	Italians
ItalyAbruzzo23	ItalyAbruzzo23.khazar	0.00950875	0.0073411	Italians
ItalyAbruzzo9	ItalyAbruzzo9.khazar	0.00914373	0.00764481	Italians
ItalyJew1	ItalyJew1.khazar	0.00802315	0.00805835	Jews
ItalyJew10	ItalyJew10.khazar	0.00726136	0.0075447	Jews
ItalyJew2	ItalyJew2.khazar	0.00760516	0.00813358	Jews
ItalyJew3	ItalyJew3.khazar	0.00756489	0.00879503	Jews
ItalyJew4	ItalyJew4.khazar	0.00746402	0.00877899	Jews
ItalyJew5	ItalyJew5.khazar	0.00781634	0.00846486	Jews
ItalyJew6	ItalyJew6.khazar	0.00796847	0.00674868	Jews
ItalyJew7	ItalyJew7.khazar	0.00800181	0.00724412	Jews
ItalyJew8	ItalyJew8.khazar	0.00803146	0.00802182	Jews
ItalyJew9	ItalyJew9.khazar	0.00804347	0.0082145	Jews
ITS2	ITS2.lazaridis-2016	0.00891455	0.00712598	Italians
ITS4	ITS4.lazaridis-2016	0.00907036	0.00724222	Italians
ITS5	ITS5.lazaridis-2016	0.00894621	0.00754899	Italians
ITS7	ITS7.lazaridis-2016	0.00878547	0.00723835	Italians
Jordan214	Jordan214.jew	0.00472639	0.0072324	Arabs
Jordan214	Jordan214.lazaridis-2014	0.00485853	0.00701438	Arabs
Jordan305	Jordan305.jew	0.00443034	0.00845796	Arabs
Jordan307	Jordan307.jew	0.00417094	0.00784246	Arabs
Jordan307	Jordan307.lazaridis-2014	0.00419285	0.00766128	Arabs
Jordan382	Jordan382.jew	0.00436933	0.00899599	Arabs
Jordan384	Jordan384.jew	0.00340856	0.00885334	Arabs
Jordan384	Jordan384.lazaridis-2014	0.00358619	0.00860264	Arabs
Jordan387	Jordan387.jew	0.00479986	0.0089008	Arabs
Jordan426	Jordan426.jew	0.00415222	0.00819787	Arabs
Jordan444	Jordan444.jew	-0.0161614	0.0152661	Arabs
Jordan445	Jordan445.jew	0.00512796	0.00881304	Arabs
Jordan445	Jordan445.lazaridis-2014	0.00531746	0.00855036	Arabs
Jordan485	Jordan485.jew	0.0034195	0.0091046	Arabs
Jordan502	Jordan502.jew	0.0042555	0.00879328	Arabs
Jordan503	Jordan503.jew	0.00351452	0.00660006	Arabs
Jordan503	Jordan503.lazaridis-2014	0.00370451	0.00650603	Arabs
Jordan543	Jordan543.jew	0.00478308	0.00886229	Arabs
Jordan543	Jordan543.lazaridis-2014	0.00481756	0.00860563	Arabs
Jordan546	Jordan546.jew	0.00374398	0.00908817	Arabs
Jordan560	Jordan560.jew	0.00478742	0.00842499	Arabs
Jordan563	Jordan563.jew	0.00405951	0.0084081	Arabs
Jordan603	Jordan603.jew	0.0044693	0.0087252	Arabs
Jordan603	Jordan603.lazaridis-2014	0.00463225	0.00853354	Arabs
Jordan608	Jordan608.jew	0.00435838	0.00817427	Arabs
Jordan62	Jordan62.jew	0.00362091	0.00864976	Arabs
Jordan62	Jordan62.lazaridis-2014	0.00387379	0.0085255	Arabs
Jordan646	Jordan646.jew	0.00401408	0.00791818	Arabs
Jordan646	Jordan646.lazaridis-2014	0.00412758	0.00787779	Arabs
Kab	10.inner-eurasia	0.00628917	0.00186346	Circassians
Kab	13.inner-eurasia	0.00656884	0.00184992	Circassians
Kab	16.inner-eurasia	0.00677804	0.00203269	Circassians
Kab	18.inner-eurasia	0.00490782	-0.000286469	Circassians
Kab	22.inner-eurasia	0.00983752	0.00357308	Circassians
Kab	24.inner-eurasia	0.00700255	0.00313281	Circassians
Kab	26.inner-eurasia	0.00581853	0.00162461	Circassians
Kab	30.inner-eurasia	0.0060119	0.000975022	Circassians
Kab	5.inner-eurasia	0.00672283	0.00197295	Circassians
kabardin1-1m	kabardin1-1m.turkic	0.00675576	0.00150499	Circassians
kabardin2-1m	kabardin2-1m.turkic	0.0066896	0.00257235	Circassians
kabardin4-1m	kabardin4-1m.turkic	0.00624402	0.00206018	Circassians
kalmyk11	kalmyk11.lazaridis-2014	-0.0126097	-0.0266894	Mongols
kalmyk11	kalmyk11.turkic	-0.0126479	-0.0268816	Mongols
kalmyk13	kalmyk13.lazaridis-2014	-0.0128343	-0.0278543	Mongols
kalmyk13	kalmyk13.turkic	-0.012926	-0.0281252	Mongols
kalmyk14	kalmyk14.lazaridis-2014	-0.0128419	-0.0274127	Mongols
kalmyk14	kalmyk14.turkic	-0.0131005	-0.0273356	Mongols
kalmyk22	kalmyk22.lazaridis-2014	-0.0130769	-0.0266777	Mongols
kalmyk22	kalmyk22.turkic	-0.0131841	-0.0268465	Mongols
kalmyk32	kalmyk32.lazaridis-2014	-0.013141	-0.0278248	Mongols
kalmyk32	kalmyk32.turkic	-0.013084	-0.0281514	Mongols
kalmyk39	kalmyk39.lazaridis-2014	-0.0140205	-0.0289634	Mongols
kalmyk39	kalmyk39.turkic	-0.0141902	-0.0291715	Mongols
kalmyk40	kalmyk40.turkic	-0.0131286	-0.0283539	Mongols
kalmyk44	kalmyk44.lazaridis-2014	-0.0129645	-0.027306	Mongols
kalmyk44	kalmyk44.turkic	-0.0131108	-0.0273829	Mongols
kalmyk46	kalmyk46.turkic	-0.0112479	-0.0249775	Mongols
kalmyk55	kalmyk55.lazaridis-2014	-0.0133382	-0.0277566	Mongols
kalmyk55	kalmyk55.turkic	-0.0133357	-0.0279011	Mongols
kalmyk67	kalmyk67.lazaridis-2014	-0.0125531	-0.0275323	Mongols
kalmyk67	kalmyk67.turkic	-0.0125877	-0.0275817	Mongols
kalmyk69	kalmyk69.turkic	-0.00795632	-0.0211953	Mongols
kalmyk70	kalmyk70.turkic	-0.0114555	-0.0259704	Mongols
kalmyk9	kalmyk9.lazaridis-2014	-0.0121005	-0.0259603	Mongols
kalmyk9	kalmyk9.turkic	-0.0123295	-0.0262139	Mongols
KAR	005.inner-eurasia	0.00844252	0.000415644	Finns
KAR	008.inner-eurasia	0.00879559	0.00162863	Finns
KAR	009.inner-eurasia	0.00801233	-0.000612755	Finns
KAR	030.inner-eurasia	0.00793331	-0.000269758	Finns
KAR	034.inner-eurasia	0.00789906	4.7567e-05	Finns
KAR	046.inner-eurasia	0.00827124	0.000135758	Finns
KAR	050.inner-eurasia	0.00791523	-0.000843623	Finns
KAR	056.inner-eurasia	0.00752056	-0.000899216	Finns
KAR	060.inner-eurasia	0.00782536	-0.000516319	Finns
KAR	067.inner-eurasia	0.00741369	-0.000643433	Finns
KAR	087.inner-eurasia	0.00783244	-0.00077997	Finns
KAR	092.inner-eurasia	0.00780072	-0.00172478	Finns
KAR	105.inner-eurasia	0.00844448	0.00119377	Finns
KAR	110.inner-eurasia	0.00825061	-0.000713315	Finns
KAR	111.inner-eurasia	0.00792752	-0.000609	Finns
KAR	131.inner-eurasia	0.00760431	-0.000962816	Finns
KAR	157.inner-eurasia	0.0075658	-0.000801838	Finns
KAR	165.inner-eurasia	0.00793332	-0.00193397	Finns
KAR	167.inner-eurasia	0.00796046	-0.000112933	Finns
KAR	173.inner-eurasia	0.00801007	-0.000361763	Finns
KAR	183.inner-eurasia	0.00762237	-0.00149795	Finns
KAR	184.inner-eurasia	0.0076928	-0.000115444	Finns
KAR	187.inner-eurasia	0.00753949	-0.00141688	Finns
KAR	190.inner-eurasia	0.00797954	0.000124866	Finns
KAR	193.inner-eurasia	0.00766426	-0.000664987	Finns
karelia1	karelia1.turkic	0.00776015	-0.00134815	Finns
karelia10	karelia10.turkic	0.00822472	0.000145131	Finns
karelia11	karelia11.turkic	0.0075195	-0.000741892	Finns
karelia12	karelia12.turkic	0.00857438	-9.4717e-05	Finns
karelia13	karelia13.turkic	0.00796495	-0.00078437	Finns
karelia14	karelia14.turkic	0.00802168	-0.000600942	Finns
karelia15	karelia15.turkic	0.00737646	-0.00114236	Finns
karelia2	karelia2.turkic	0.00767752	-8.86745e-05	Finns
karelia3	karelia3.turkic	0.00768358	-0.000228154	Finns
karelia4	karelia4.turkic	0.00730905	-0.00136625	Finns
karelia5	karelia5.turkic	0.00797106	-0.000699277	Finns
karelia6	karelia6.turkic	0.00861996	0.000886209	Finns
karelia7	karelia7.turkic	0.00819168	-7.14352e-06	Finns
karelia8	karelia8.turkic	0.00814888	-0.000315108	Finns
karelia9	karelia9.turkic	0.00794464	-0.000345684	Finns
Kayseri23271	Kayseri23271.lazaridis-2014	0.00737135	0.00587146	Turks
Kayseri23549	Kayseri23549.lazaridis-2014	0.00553213	0.00290291	Turks
Kayseri23892	Kayseri23892.lazaridis-2014	0.00612535	0.00358655	Turks
Kayseri23967	Kayseri23967.lazaridis-2014	0.00641126	0.00289434	Turks
Kayseri24032	Kayseri24032.lazaridis-2014	0.00610775	0.00313866	Turks
Kayseri24075	Kayseri24075.lazaridis-2014	0.00640174	0.00423665	Turks
Kayseri24266	Kayseri24266.lazaridis-2014	0.00609931	0.00331091	Turks
Kayseri24276	Kayseri24276.lazaridis-2014	0.00655679	0.00467049	Turks
Kayseri24392	Kayseri24392.lazaridis-2014	0.0069426	0.00403427	Turks
Kayseri24402	Kayseri24402.lazaridis-2014	0.00656119	0.00378157	Turks
kazakh164	kazakh164.malta	-0.00908876	-0.0221212	Kazakhs
kazakh178	kazakh178.malta	-0.00825416	-0.021303	Kazakhs
Kazakh32cp	Kazakh32cp.malta	-0.00808737	-0.0202261	Kazakhs
Kazakh34cp	Kazakh34cp.malta	-0.00793472	-0.0203231	Kazakhs
Kazakh36cp	Kazakh36cp.malta	-0.00687869	-0.017914	Kazakhs
Kazakh44cp	Kazakh44cp.malta	-0.000578282	-0.0111357	Kazakhs
Kazakh46cp	Kazakh46cp.malta	-0.00791027	-0.020118	Kazakhs
Kazakh48cp	Kazakh48cp.malta	-0.00939096	-0.02169	Kazakhs
Kazakh52cp	Kazakh52cp.malta	-0.0086477	-0.021386	Kazakhs
Kazakh54cp	Kazakh54cp.malta	-0.00815616	-0.0199664	Kazakhs
Kazakh56cp	Kazakh56cp.malta	-0.00866213	-0.0212623	Kazakhs
Kazakh58cp	Kazakh58cp.malta	-0.00742112	-0.0195528	Kazakhs
Kazakh62cp	Kazakh62cp.malta	-0.00757571	-0.0198873	Kazakhs
Kazakh63cp	Kazakh63cp.malta	-0.00802415	-0.0205864	Kazakhs
Kazakh65cp	Kazakh65cp.malta	-0.0081348	-0.0204833	Kazakhs
Kazakh67cp	Kazakh67cp.malta	-0.00803626	-0.0206831	Kazakhs
Kazakh70cp	Kazakh70cp.malta	-0.00602768	-0.0178591	Kazakhs
Kazakh73cp	Kazakh73cp.malta	-0.00788792	-0.0199795	Kazakhs
KCHE	1032.inner-eurasia	0.00604949	0.00111223	Abkhazians
KCHE	1052.inner-eurasia	0.00993017	0.00328284	Abkhazians
KCHE	1283.inner-eurasia	0.0059313	0.000973544	Abkhazians
KCHE	1294.inner-eurasia	0.00647617	0.00136245	Abkhazians
KCHE	1299.inner-eurasia	0.00968274	0.00347768	Abkhazians
KCHE	1330.inner-eurasia	0.00695458	0.00227458	Abkhazians
KCHE	1333.inner-eurasia	0.00605473	0.0011954	Abkhazians
KCHE	1337.inner-eurasia	0.00681311	0.00257906	Circassians
KCHE	1436.inner-eurasia	0.00717127	0.00272081	Circassians
KCHE	1444.inner-eurasia	0.00738266	0.00291007	Circassians
KCHE	1491.inner-eurasia	0.00636901	0.00182934	Circassians
KCHE	1497.inner-eurasia	0.00662076	0.00263458	Circassians
KCHE	1526.inner-eurasia	0.0069321	0.00303001	Circassians
KCHE	1527.inner-eurasia	0.00637961	0.00163828	Circassians
KCHE	1530.inner-eurasia	0.00631037	0.00131446	Circassians
KCHE	1552.inner-eurasia	0.00644027	0.00208987	Abkhazians
KCHE	1559.inner-eurasia	0.00578084	0.00128559	Abkhazians
KCHE	1560.inner-eurasia	0.00682745	0.00194247	Abkhazians
ket1	ket1.saqqaq	-0.00883865	-0.0249515	Siberia
ket14	ket14.sakha	-0.00920073	-0.0263911	Siberia
ket2	ket2.saqqaq	-0.00956618	-0.0267371	Siberia
ket3	ket3.sakha	-0.00935329	-0.0270112	Siberia
keto018-1m	keto018-1m.turkic	-0.00957069	-0.0265454	Siberia
keto019-1m	keto019-1m.turkic	-0.00811789	-0.0243841	Siberia
KGZ003-kirghizTienShan	KGZ003-kirghizTienShan.turkic	-0.0102155	-0.023302	Kyrgyz
KGZ067-kirgiz-TienShan	KGZ067-kirgiz-TienShan.turkic	-0.0101138	-0.0232842	Kyrgyz
KGZ069-kirghiz	KGZ069-kirghiz.turkic	-0.0108715	-0.0240968	Kyrgyz
KHS	001.inner-eurasia	-0.00750567	-0.0212966	Siberia
Khs	005.inner-eurasia	-0.00809867	-0.022183	Khakas
Khs	006.inner-eurasia	-0.00715492	-0.0208247	Khakas
Khs	007.inner-eurasia	-0.00758712	-0.0207344	Khakas
Khs	010.inner-eurasia	-0.00780318	-0.0214447	Khakas
Khs	011.inner-eurasia	-0.00773161	-0.021897	Khakas
KHS	012.inner-eurasia	-0.00792539	-0.0218325	Siberia
KHS	034.inner-eurasia	-0.00614892	-0.0198526	Siberia
KHS	035.inner-eurasia	-0.00765843	-0.0216878	Siberia
KHS	036.inner-eurasia	-0.00762669	-0.0219363	Siberia
KHS	049.inner-eurasia	-0.0079423	-0.0222609	Siberia
Khs	119.inner-eurasia	-0.0105517	-0.0252936	Khakas
Khs	168.inner-eurasia	-0.00688211	-0.0208205	Khakas
Khs	190.inner-eurasia	-0.00775161	-0.0212802	Khakas
Khs	301.inner-eurasia	-0.00988615	-0.0237486	Khakas
Khs	302.inner-eurasia	-0.0114411	-0.0266173	Khakas
Khs	303.inner-eurasia	-0.0110592	-0.0260457	Khakas
Khs	305.inner-eurasia	-0.00540631	-0.0186858	Khakas
Khs	306.inner-eurasia	-0.00948636	-0.0237143	Khakas
Khs	308.inner-eurasia	-0.00970195	-0.0251942	Khakas
Khs	309.inner-eurasia	-0.0103256	-0.0253818	Khakas
Khs	402.inner-eurasia	-0.0117631	-0.0267862	Khakas
Khs	403.inner-eurasia	-0.0102742	-0.0249402	Khakas
Khs	421.inner-eurasia	-0.00975504	-0.0238846	Khakas
Khs	422.inner-eurasia	-0.00960493	-0.0232875	Khakas
Khs	423.inner-eurasia	-0.00693538	-0.0195121	Khakas
Khs	424.inner-eurasia	-0.0106649	-0.0252727	Khakas
Khs	425.inner-eurasia	-0.00466001	-0.0159532	Khakas
Khs	491.inner-eurasia	-0.0111638	-0.0259479	Khakas
Khs	493.inner-eurasia	-0.0106949	-0.0251511	Khakas
Khs	513.inner-eurasia	-0.010726	-0.0252259	Khakas
Khs	527.inner-eurasia	-0.0110785	-0.0262417	Khakas
kirghiz1-1m	kirghiz1-1m.turkic	-0.00936855	-0.0225891	Kyrgyz
kirghiz3-1m	kirghiz3-1m.turkic	-0.00966835	-0.0226215	Kyrgyz
kirgiz21	kirgiz21.malta	-0.0099841	-0.0225676	Kyrgyz
kirgiz22	kirgiz22.malta	-0.00917341	-0.0215628	Kyrgyz
kirgiz23	kirgiz23.malta	-0.00928337	-0.0214301	Kyrgyz
kirgiz24	kirgiz24.malta	-0.00898063	-0.0221285	Kyrgyz
kirgiz25	kirgiz25.malta	-0.00953924	-0.0220078	Kyrgyz
kirgiz28	kirgiz28.malta	-0.0101805	-0.0229903	Kyrgyz
kirgiz30	kirgiz30.malta	-0.0101476	-0.0228478	Kyrgyz
kirgiz31	kirgiz31.malta	-0.00843184	-0.0202909	Kyrgyz
kirgiz33	kirgiz33.malta	-0.00930453	-0.0222809	Kyrgyz
kirgiz34	kirgiz34.malta	-0.00793987	-0.0204567	Kyrgyz
kirgiz35	kirgiz35.malta	-0.00949317	-0.0217348	Kyrgyz
